Id,Target
v_j0s23hfxce_0000,1 440.895 448.455 98.57 35.59 0;1 521.945 519.38 98.57 35.6 0;1 709.215 524.565 160.97 47.07 0;1 968.705 668.55 89.43 35.6 268.5;1 1041.9 555.27 82.44 35.6 308.4
v_j1ufhzbjn3_0000,none
v_j1uognqqlf_0000,1 11.74 488.04 22.92 36.24 0;1 123.81 551.01 88.72 39.8 0;1 870.345 505.46 94.25 36.4 0;1 983.215 269.215 92.55 35.73 276.2;1 1043.735 561.91 99.61 41 0;1 1464.16 542.1 33.6 92.2 87.9
v_j3zkrt6psn_0000,1 756.92 490.855 95.38 42.73 0;1 969.755 728.94 38.53 96.66 0;1 996.65 602.48 38.22 86.16 2.2846;1 1075.05 568.235 40.02 87.25 55.8846
v_j4ipunq273_0000,1 1893.4 514 53.2 39.42 348
v_j50haddllf_0000,1 969.13 47.8 42.52 95.6 0;1 974.425 374.94 33.51 86.4 20.2;1 1021.99 611.07 88.48 36.18 308.76;1 1036.725 131.32 37.09 92.82 0;1 1288.91 482.945 95.18 36.39 1.56;1 1361.29 524.83 90.34 36.52 350.86;1 1596.605 507.04 96.07 37.64 0;9 1180.62 676.06 12.8 37.96 329.3
v_j62htc5d5i_0000,1 1446.185 496 105.11 53.86 0
v_j63s9yvulo_0000,none
v_j7gyspt5cw_0000,1 360.88 536.64 77.78 36.06 359.7;1 969.075 536.455 91.63 38.87 359.8
v_j9eiew0wil_0000,1 298.01 424.5 78.8 30.8 0;1 397.65 229.07 29.4 78.46 271;1 543.98 378.94 74.5 29 0;1 569.805 258.96 30.65 87 271.7;1 584.75 109.145 33.4 81.61 282.6;1 772.92 296.84 27.2 72.1 299.3;1 923.39 700.965 33.6 79.89 0;1 934.7 521.24 29 81.04 348.8462;1 963.85 841.9 29.9 82.36 0;1 1129.16 305.26 83.4 32.9 0;1 1287.41 205 90.1 32.7 0;1 1320.095 252.94 90.29 35.46 0;1 1502.96 297.935 88.34 27.19 0;1 1567.6 244.95 89.3 29.4 0;1 1595.21 202.37 77.9 32.5 0;1 1747.5 285.19 88.3 33.9 0;1 1865.4 193.81 82 31.6 0;2 1823.73 239.26 89.5 30.7 0;7 1157.635 195.645 111.01 40.67 0;7 1179.15 250.195 113.3 42.61 0;9 199.135 73.83 8.13 37.5 268.4;9 739.87 481.155 40.9 10.57 17.9;9 928.96 602.225 8.6 38.29 8.3273
v_j9rmdxsnd6_0000,1 310.615 491.92 98.93 44.3 0;1 568.53 494.66 90.82 36.46 0;1 698.435 545.615 104.71 42.83 0;1 706.25 488.28 93.78 37.28 0;1 838.665 498.985 102.69 40.79 0;1 910.64 891.55 33.5 84.8 0;1 913.38 1049.025 34.14 61.65 0;1 979.84 466.96 34.6 88.8 0;1 980.89 954.945 34.7 85.89 0;1 988.065 824.665 34.49 72.29 3.1;1 1083.09 549.27 98.5 36.5 354.8;1 1106.16 489.215 96.7 38.35 0;1 1213.65 495.69 96.4 42.92 0;1 1268.515 545.41 37.99 103.5 90.5;1 1320.55 493.305 96.24 38.79 0;1 1388.515 558.135 101.99 39.07 3.6;1 1420.51 501.41 98.88 38 1.2;1 1516.86 552.74 94.2 38.1 0;1 1562.455 511.565 93.21 37.35 358.2;1 1629.465 557.52 105.09 39.3 0;1 1665.11 505.87 89.04 36.18 0;1 1749.26 558.53 101.9 37.74 0.1;1 1788.19 503.365 101.1 36.25 359.1;1 1852.825 568.64 91.81 32.62 0;1 1888.465 501.255 63.07 36.25 0;9 98.39 529.77 57.88 19.7 0;9 1269.53 585.415 33.34 14.17 359.8
v_jan9vil7e9_0000,1 901.68 795.44 42.1 101 0;1 907.045 946.85 42.63 95.9 0;1 968.575 456.335 42.63 95.97 0;1 971.445 1008.96 36.73 84.6 0;1 975.45 837.92 40.16 98.2 0;1 1616.13 470.53 37.34 91.44 89.3;1 1789.615 533.915 92.99 35.53 0;4 897.255 431.77 38.97 106.48 0;7 943.725 20.56 53.39 38 0
v_jcwrohjewu_0000,1 1309.49 539.24 100.46 43.28 0
v_je2ivx3fm4_0000,1 836 522.325 103.88 46.59 355.6;1 1353.485 535.67 103.35 42.52 0.6;1 1590.42 499.27 89.08 38.1 0.8
v_jedkzia1gx_0000,1 205.35 369.63 79.5 32.4 0;1 316.645 412.41 98.69 32.5 0;1 401.845 253.6 68.79 30.1 0;1 465.615 423.56 72.47 29.4 354.8;1 491.36 368.75 78.6 33.9 0;1 520.31 465.53 78.8 30.9 0;1 536.87 1001.36 94.1 34.4 0;1 631.37 416.015 71.6 27.79 0;1 705.235 475.18 69.69 31.5 0;1 729.485 1021.165 83.97 35.21 15.8545;1 836.37 488.99 85.4 30.4 34.7714;1 842.135 797.785 96.01 32.53 90;1 841.19 601.445 66 26.17 86.6;1 842.4 1067.79 14.5 24.42 87.3;1 903.575 402.09 66.99 26.2 0;1 924.17 1018.64 30.4 76.6 0;1 925.1 923.37 28.7 73.3 0;1 969.395 867.915 31.07 70.19 0;1 977.23 976.15 29.1 79.1 0;1 1218.63 411.55 83.5 31.2 0;1 1526 199.37 84.58 33.2 0;1 1654.105 384.08 80.75 30.8 353.1;1 1778.245 417.005 79.93 28.85 0;1 1839.975 355.82 77.15 34.5 0;9 999.11 794.465 9.64 36.99 359.1
v_jgax6nabuw_0000,1 939.28 450.78 89.72 35.48 0.6;1 1205.605 475.775 120.63 43.55 3.5;3 860.83 528.835 213.44 57.89 5.6
v_jic85cuptx_0000,1 535.705 509.03 76.25 29.36 0;1 811.09 505.28 78 31.04 0.6;1 1007.34 991.695 31.32 76.95 0;1 1009.375 1072.755 33.63 14.49 0;1 1059.33 1000.73 31.32 80.3 0;1 1061.53 897.49 27.44 66.84 0;1 1494.535 285.78 83.11 31.4 359.1;1 1623.095 150.61 104.15 37.76 0;7 874.37 458.32 92.58 32.1 0;7 1059.565 1069.34 36.81 21.32 0;8 1016.525 893.64 27.79 72.82 0
v_jjnsr5u9r0_0000,1 146.845 483.51 91.69 37.64 0;1 928.035 489.46 96.69 36.3 0;8 510.255 492.26 65.55 25.56 0;9 702.68 535.41 49.5 12.4 0
v_jk3ajckoy1_0000,1 1002.51 730.415 48.84 111.63 0;1 1152.515 544.14 97.67 43.26 0;1 1835.54 502.28 96.28 48.84 0
v_jl82ite2ww_0000,1 443.34 505.145 27.56 67.13 86.7;1 938.945 506.19 77.11 29.32 0.9235;1 972.74 1070.26 31 19.34 3.1;1 978.04 319.065 32.4 87.33 10.2;1 986.64 836.07 31.3 79.7 357.8;1 991.29 188.275 29.4 78.13 0;1 1305.915 525.67 77.41 31.58 354.7444;1 1500.305 488.9 91.81 30.9 358.2;1 1774.29 500.175 90.8 28.47 0;7 24.625 502.93 49.25 52.24 0.1
v_jlm4the7d8_0000,1 15.8 215.8 31.6 28.5 0;1 60.57 368.57 87.9 28.72 0;1 69.17 417.02 79.9 28.9 0;1 70.39 471.225 80.3 31.87 0;1 184.53 372.3 80.3 30.6 0;1 203.46 296.96 74.14 28.08 0;1 250.63 428.21 79.74 30.4 0;1 257.43 469.615 84.6 31.45 0;1 272.4 125.37 71.34 31.92 359.2;1 297.44 241.56 82.66 30.32 1.2;1 338.96 370.91 80.9 30.7 0;1 390.855 419.035 83.05 31.03 0;1 433.89 466.19 79.5 28.4 0;1 514.525 363.95 77.45 32.6 0;1 615.735 416.06 76.39 27.8 0;1 637.14 296.28 79 29.18 0;1 674.65 364.22 85.94 35.18 0;1 698.62 470.825 81.22 33.61 0;1 717.86 411.07 65.86 26.18 0;1 916.44 846.575 28.46 75.49 0;1 952.33 297.77 89.76 36.24 0;1 948.66 371.485 75.82 28.03 0;1 1115.46 247.06 79.92 34.7 0;1 1218.35 248.575 83.04 31.39 0;1 1256.755 289.965 86.55 35.05 0;1 1291.05 192.395 82.62 36.65 0;1 1323.06 241.075 79.76 31.05 0;1 1401.325 289.415 88.53 32.55 0;1 1426.55 242.525 79.36 32.91 0;1 1541.55 241.26 80.82 31.68 0;1 1746.3 287.795 85.84 31.45 0;1 1811.535 192.03 71.39 23.64 0;1 1908.55 234.175 22.9 29.19 0;2 844.555 697.195 120.47 30.43 92.5;2 1077.68 202.1 100.7 36.64 356.7;2 1583.44 283.36 129.4 41.04 0;2 1663.3 188.14 100.4 39.4 0;7 494.12 415.25 110.4 32.74 0;7 529.085 203.485 119.95 39.97 0;7 873.835 136.185 170.57 46.45 344.14;7 1770.97 233.12 153.28 40.38 355.8;9 601.61 452.61 40.46 11.3 0;9 799.215 212.085 42.83 12.37 353.7;9 863.465 393.67 43.45 9.2 8.4;9 915.9 461.59 42.32 11.9 4;9 1228.68 436.83 36.8 11.2 0.4;9 1419.95 190.73 42.84 12.36 352.3571;9 1459.33 440.36 34.8 10 0
v_jnixee5qd2_0000,1 504.855 470.1 103.45 38.98 0;1 649.955 463.95 80.95 35.22 0;1 796.5 467.23 87.62 38.96 0;1 902.515 675.83 34.59 90.82 0;1 907.55 563.87 37.48 90.18 0;1 914.78 814.29 38.78 89.6 0;1 967.47 1039.275 39 81.45 0;1 970.58 599.605 36.9 98.39 0;1 1072.425 457.04 97.51 38.46 0;1 1115.865 508.3 95.37 41.72 354.8;1 1512.595 452.075 89.77 38.21 0;1 1719.54 457.375 94.42 35.77 0;1 1799.295 533.405 91.29 35.53 354.7612;1 1903.56 454.72 32.88 38.4 0;9 1002.055 509.295 38.81 13.21 0.3;9 1268.86 393.03 13.46 33.04 84.2
v_jqyqscgn3u_0000,1 84.14 455.46 98 37.02 0;1 621.385 523.32 94.93 36.56 0;1 898.17 1054.575 39.4 50.85 0;1 902.03 326.17 40.8 98.32 0;1 902.615 749.44 40.29 93.74 0;1 902.35 894.76 37.2 88.5 0;1 904.875 91.87 40.79 86.2 0;1 906.22 205.255 39.48 93.13 0;1 909.89 9.905 38.58 17.99 1;1 942.775 373.725 42.23 89.63 0;1 949.06 1044.9 37.58 70.2 0;1 972.23 911.62 39.82 92.2 0;1 1014.035 562.45 36.71 89.8 27.25;1 1525.97 462.22 79.74 36.08 0;1 1540.815 513.84 101.39 44.14 0;1 1659.99 450.755 42.32 92.91 89;1 1778.065 450.565 95.73 39.65 0;1 1783.155 540.045 92.99 35.53 0;1 1884.935 453.37 40.21 70.06 89.6;1 1908.905 534.985 22.19 38.27 0;2 966.48 708.475 39.86 91.29 0
v_jryyut66bt_0000,1 32.72 557.71 27.6 66.6 88.2088;1 117.77 507.27 29.7 81.7 95.9;1 977.29 388.925 32.26 79.61 13.3667;1 989.01 240.575 30.1 72.13 0;1 997.395 107.01 33.15 86.94 1.28;1 1038.695 36.24 35.49 72.48 352.2;1 1481.77 498.29 87.4 29.74 0
v_js8ndwx5mg_0000,1 395.02 559.3 78.84 31.14 0.2;1 697.695 526.48 31.13 80.7 84.9889;1 1008.22 251.6 33.8 91.58 0;1 1007.465 1013.98 30.43 82.7 0;1 1068.42 513.47 82.54 30.9 357.4;1 1278.085 498.07 75.71 27.82 0;1 1429.74 501 92.36 32.7 0;1 1667.39 501.425 96.42 30.47 358;1 1880.95 494.56 78.1 33.3 0
v_jsn7m5mvui_0000,1 269.39 499.59 99.8 43.72 0;1 314.62 579.84 102.16 39.4 352.9;1 1464.705 488.895 101.49 39.11 0;1 1751.44 483.4 105.42 41.2 2.5667;3 1674.41 559.365 213.44 57.89 1.9;7 44.675 483.82 88.65 40.14 0;8 646.57 484.08 63.16 29.2 0
v_jsv4gx9cu8_0000,1 911.665 1029.89 38.11 92.26 0;1 911.95 708.81 35.1 82.9 0;1 914.85 892.8 34.6 88.56 0;1 976.63 635.145 34.38 94.87 0;1 979.345 811.6 34.81 90.8 0;1 988 324.33 40.16 94.14 0;1 1081.98 549.46 98.5 36.5 354.8;1 1087.73 484.455 96.7 38.35 0;1 1195.525 493.18 96.41 42.92 0;1 1270.4 542.31 38 103.5 89.1632;1 1314.43 491.055 96.24 38.79 0;1 1395.475 554.215 101.99 39.07 3.6;1 1424.525 500.19 98.89 38 1.2;1 1528.19 550.47 94.2 38.1 0;1 1556.135 510.185 93.21 37.35 358.2;1 1634.49 556.01 105.08 39.3 0;1 1659.48 503.39 89.04 36.18 0;1 1768.285 555.67 101.91 37.74 0.1;1 1806.16 499.19 101.1 36.24 359.1;1 1871.47 565.375 96.3 32.63 0;1 1897.475 496.265 45.05 36.25 0;7 907.995 544.815 42.75 162.49 0;9 837.13 579.53 33.34 14.18 13.6167;9 1015.4 909.85 13.8 38.8 0;9 1148.29 583.72 32.38 15.24 354.3
v_jubd7zkr5d_0000,1 57.24 531.02 34.56 88.78 267.3;1 565.52 530.895 94.44 39.35 359.3
v_jv0vemnih4_0000,1 27.5 462.67 55 30.4 0;1 919.57 828.495 28.46 75.49 0;1 972.57 836.76 30.66 71.64 0;1 973.105 937.36 30.63 77.46 0;2 1470.08 433.675 102.82 34.19 0;7 920.445 970.01 35.31 131.6 0;7 974.71 1060.735 34.9 38.19 0;9 715.775 130.905 44.49 10.51 13.4429;9 1885.925 291.805 32.99 10.23 352.7
v_jvsiy316ux_0000,9 591.215 493.285 47.61 19.25 358.4
v_jwv6aqex43_0000,1 134.5 523.105 100.42 39.53 1.2;1 427.79 482.1 103.72 42.72 0;1 554.31 487.665 86.02 38.87 0;1 708.015 482.005 94.69 40.33 0;1 816.475 488.04 84.19 40 0;1 899.87 395.035 37.06 87.19 0;1 914.04 692.06 38.98 85.5 0;1 941.78 946.565 36.7 90.05 0;1 952.365 102.075 38.39 91.15 359.8;1 956.645 375.545 36.49 87.79 1.61;1 1021.405 601.73 39.07 93.1 31.66;1 1659.66 482.965 93.5 37.21 359.5;1 1765.215 492.69 91.45 38.92 358.8;1 1863.86 482.85 93.64 39.18 358.9;2 266.525 481.695 114.83 41.99 0
v_jxtvkmlxlg_0000,1 121.81 530.815 113 44.67 0
v_jyf2wrmys4_0000,1 905.655 927.04 38.17 86.5 0;1 914.555 1038.14 32.35 77.3 0;1 959.97 988.665 33.82 76.87 0;1 961.055 884.52 35.25 85.9 0;7 161.665 426.065 199.65 49.81 0
v_jznh6ammij_0000,1 110.085 515.04 85.85 32.06 0;1 120.97 411.29 83.6 33.42 0;1 217.14 412.575 89.46 34.35 0;1 336.545 417.54 79.47 32.78 0;1 337.135 468.12 79.43 30.1 0;1 462.04 415.165 87.3 32.71 0;1 483.01 465.25 78.7 33.56 0;1 461.245 149.09 34.95 83.2 265.36;1 564.565 513.96 82.43 33.16 0;1 577.03 463.735 81.98 34.59 0;1 577.255 414.28 81.99 31.8 0;1 686.47 473.355 87.8 33.83 0;1 674.125 305.195 34.17 83.39 270.9;1 697.405 515.995 79.95 32.93 0;1 700.96 421.285 79.16 32.69 0;1 838.47 813.93 71.88 29.36 161.2;1 934.46 285.74 32.08 71.8 332.77;1 949.55 416.925 31.94 81.03 337.35;1 990.27 542.645 33.16 85.57 349.8;1 1001.385 916.88 30.23 80.6 0;1 1013.585 707.735 37.53 82.15 359;1 1058.465 998.375 34.07 83.07 0;1 1060.86 798.39 37.42 77.18 0;1 1115.765 594.86 32.15 84.36 34.48;1 1271.765 528.1 30.07 80.1 88.59;1 1318.835 247.3 79.31 35.34 359.3;1 1350.15 295.935 75.96 34.29 0;1 1421.215 246.275 84.81 34.35 0;1 1615.53 292.16 87.02 35.6 0;1 1643.165 343.63 106.51 37.32 0;1 1717.09 296.545 91.76 36.91 0;2 1222.29 295.915 87.76 38.71 0;2 1566.695 247.425 105.13 36.11 0;4 148.315 466.34 82.79 30.2 0;4 779.66 169.62 31.94 75.76 281.46;4 1243.71 164.945 88.04 39.07 0;4 1487.33 294.945 100.7 39.29 0;7 28 462.86 56 34.36 0;7 402.15 515.04 136 41.26 0;7 1395.16 344.075 121.6 34.97 0;7 1866.68 288.67 106.64 39.52 0;9 728.865 448.965 50.27 11.59 359.2;9 805.48 447.97 44.12 15.9 0;9 1191.06 231.395 40.12 16.63 0
v_k0507pril4_0000,1 303.12 508.485 94.6 44.67 0
v_k10iuc2ten_0000,1 66.72 572.525 77.06 29.65 44.4;1 584.395 561.115 85.51 30.47 1.7714;1 945.49 184.295 30.2 86.41 4;1 981.685 846.58 79.21 30.9 277.1895;1 989.49 126.34 29.54 71.24 343.2;1 991.79 300.62 30.5 88.58 11.3;1 1019.04 34.845 31 69.17 358.2;1 1074.475 604.235 78.31 31.55 318.7111;7 1006.44 1037.4 37.3 85.2 0;7 1297.585 493.17 195.23 52.24 0
v_k27cij6khm_0000,1 70.75 495.745 109.34 37.39 0;1 233.89 487.265 91.74 35.15 0;1 370.44 490.62 94.46 39.56 0;1 389.19 545.76 91.96 36.6 0;1 486.1 483.33 98.8 37.76 359.7;1 513.29 542.315 85.1 34.37 0;1 615.405 536.39 88.59 36.82 359.6;1 629.96 480.65 94.94 38.04 0;1 744.295 540.255 107.71 37.47 359.3;1 754.435 484.03 84.67 39.42 358.6;1 878.07 430.32 87.62 35.58 318.74;1 923.26 546.66 92.34 39.38 358;1 919.67 841.52 39 96.7 0;1 919.77 1006.51 39.2 111.52 0;1 921.395 31.025 37.01 62.05 0;1 932.925 651.73 38.59 90.28 0;1 976.805 344.005 39.03 97.99 0;1 984.44 910.41 35.74 91.64 0;1 986.87 666.55 36.66 87.56 0;1 1308.495 543.995 34.19 89.05 95.06;1 1370.99 495.035 86.94 38.05 358.8;1 1488.63 486.17 42.36 91.14 86.9277;1 1616.86 487.38 36.56 93.4 89.1;1 1743.185 478.665 96.79 39.93 359.8;1 1888.165 486.185 44.43 87.75 88.7;4 254.71 544.93 140.54 41.46 0.6;9 459.04 559.11 44.28 11.06 57.8333
v_k3pqsortkz_0000,1 236.57 557.17 38.2 86 91.9;1 470.74 566.54 35.94 87.9 90.6;1 560.045 508.965 35.61 88.63 89.4;1 623.96 567.81 32.1 84.1 89.7947;1 969.135 946.475 31.29 79.23 5.4;1 1014.72 506.12 30.12 78.48 357.5
v_k4mbw0dedd_0000,1 1021.375 437.41 97.57 42.12 41.12;9 1539.805 550 45.43 20.74 355.12
v_k9yel41a4n_0000,none
v_ka2mah9fb2_0000,1 23.53 486.675 46.74 38.79 0;1 511.785 496.32 98.89 38 0;1 706.095 502.385 101.99 39.07 0;1 900.905 976.185 33.45 86.87 0;1 909.145 840.33 38.15 89.8 0;1 911.64 501.35 34.94 99.3 0;1 945.865 305.22 103.15 40.58 282.5;1 922.435 65.48 40.59 96.9 0;1 966.63 892.75 38.54 100.9 0;1 972.95 1037.5 29.6 66.8 0;1 975.65 715.02 34.5 89.6 0;1 1516.82 546.78 94.2 38.1 0;1 1551.295 503.085 93.21 37.35 358.2;1 1640.38 549.43 105.08 39.3 0;1 1654.015 500.65 89.05 36.18 0;1 1760.965 551.35 101.91 37.74 0.1;1 1799.92 495.305 101.1 36.25 359.1;1 1867.2 561.165 96.3 32.63 0;1 1893.415 491.115 53.17 36.25 0;9 1289.19 522.84 11.4 45.6 77.4
v_kb75zilx4a_0000,1 217.94 479.115 96.7 37.25 0;1 670.01 484.32 94.46 35.16 0;1 717.78 542.2 93.44 37.18 1;1 918.475 500.72 97.83 36.4 0;1 984.25 935.895 32.44 84.67 0;1 1239.97 498.52 93.04 36.2 4;1 1422.065 544.45 97.63 35.5 0;1 1651.575 553.27 92.43 35.9 0.4;1 1767.765 497.33 105.59 38.36 0;1 1851.44 549.95 37.82 87.6 89.1
v_kbate8w30c_0000,1 186.03 487.28 97.4 37.7 0;1 689.6 524.97 96.38 35.74 349.3;1 977.225 540.11 40.49 101.1 0;1 1144.31 494.75 100.6 37.72 1.6875;1 1273.55 467.565 90.8 33.61 3.6875;1 1508.325 530.285 96.37 35.75 2.2;1 1731.795 504.33 94.09 39.1 0.0333;1 1917.485 516.48 4.99 35.62 2;7 1001.93 729.215 57.34 202.65 10.7583;8 593.76 476.83 62.56 25.5 356.3
v_kcttnq3eit_0000,1 49.13 1012.075 89.94 36.55 0;1 368.37 124.16 34.78 76.32 269.5;1 569.79 1009.595 87.22 38.65 359.3;1 554.055 268.42 35.65 81.68 272.74;1 827.28 311.45 35.84 84.84 327.69;1 904.955 567.215 32.53 81.59 353.84;1 935.385 1025.725 32.33 75.73 0;1 1006.91 569.58 31.3 78.3 27.86;1 1154.73 461.65 31.22 74.88 68.15;1 1318.08 486.73 31.5 79.64 85.72;1 1539.73 312.27 86.72 39.06 0;7 256.845 1014.225 155.25 55.71 0;7 501.175 380.54 123.75 42.28 0;7 730.315 467.945 80.47 29.73 0;7 927.08 741.7 46.56 137.84 357.96;9 261.24 224.56 11.6 36.3 272.58;9 710.585 169.615 11.47 34.83 290.82
v_kdmdd1d3bi_0000,1 86.81 485.585 103.56 38.03 0;1 275.33 488.115 95.6 39.97 0;1 429.06 483.105 95.12 36.95 0;1 655.11 490.51 95.32 39.84 0;1 669.01 550.9 101.02 39.26 0;1 796.435 487.335 95.37 39.93 0;1 905.5 489.655 38.5 90.21 359.4;1 914.25 260.46 36.4 91.94 0;1 917.01 776.505 40.26 95.05 0;1 923.95 990.395 42.2 95.69 0;1 980.055 208.385 37.53 91.75 0;1 982.735 431.21 37.13 94.42 0;1 989.465 737.33 44.51 100.7 0;1 1468.795 470.415 39.37 98.21 88.3;4 990.58 961.475 41.3 102.29 0;9 559.065 546.745 49.87 13.53 0
v_ke1pth6jke_0000,1 527.47 525.94 80.86 28.46 0;1 948.63 507.235 80.82 33.57 1.4;1 991.25 891.17 81.76 30.9 278;1 1000.5 733.855 30.2 75.81 355.54;1 1263.105 474.16 80.25 32.2 0;1 1363.79 497.995 76.52 30.87 0;1 1529.7 497.265 83.3 31.91 0;1 1689.045 502.1 91.37 29.7 0;1 1868.66 495.33 89.4 27.78 0;9 1199.77 526.7 35.7 13.62 0
v_kf1dimgfp6_0000,1 203.935 550.765 78.75 32.33 358.5;1 548.17 540.47 37.88 85.38 89.2;1 634.955 487.39 86.83 30.34 359.7;1 927.335 462.42 30.21 86.8 32.4467;1 1008.49 710.74 30.22 78.38 3.1765;1 1012.4 77.67 32.52 83.6 0;1 1021.2 359.63 31.62 83.72 2.0133;1 1078.5 589.085 78.92 31.07 327.6667;1 1378.63 502.555 88.44 31.89 0;3 983.6 969.63 147.62 45.6 269;9 951.475 357.525 10.43 36.13 8.0733
v_kgp4uv8vzv_0000,1 124.995 546.78 30.11 85.76 90.6;1 747.505 551.745 77.41 33.55 358.5957;1 862.88 498.02 79.6 30.6 358.2;1 1011.91 364.6 29.74 83.5 0;1 1016.805 236.93 25.45 70.1 0;1 1089.68 529.955 82.3 31.45 356.4;1 1301.09 522.26 90.44 31.46 357.3;1 1476.83 493.5 93.42 31.2 0;1 1650.4 517.265 91.74 31.13 0;9 635.58 512.37 38.9 15.34 356.9
v_khizc5a770_0000,1 18.8 409.875 37.6 30.65 0;1 324.165 247.99 76.23 33.4 0;1 336.24 298.43 83.8 28.7 0;1 429.085 457.035 84.09 30.79 0;1 840.845 877.49 74.41 28.6 87.6;1 917.765 844.59 28.47 75.5 0;1 970.495 864.485 30.65 71.63 0;1 970.885 961.63 30.63 77.46 0;1 1061.14 415.55 87.6 31.18 0;1 1154.34 363.21 79.24 31.92 0;1 1342.24 387.01 80 32.9 0;1 1352.17 238.45 75.66 23.5 0;1 1350 458.04 69 28.4 0;1 1540.79 402.72 81.4 32.6 0;1 1690.51 277.585 64.02 28.03 0;1 1802.36 400.39 79.38 31.5 0;7 211.33 242.67 79.4 41.2 0;7 433.045 89.86 148.71 48.62 358.7;7 586.83 451.85 126.38 34.6 0;7 595.3 199.425 92.7 33.77 0;7 919.32 983.78 35.3 131.6 0;7 1413.46 92.265 103.92 36.15 0;7 1720.165 68.8 93.69 34.38 4.2;7 1880.5 445.58 79 31.4 0;9 1514.27 118.81 41.1 11.54 0
v_kj3sqhrkny_0000,1 1136.115 541.33 105.11 47.3 0;1 1398.23 497.31 106.42 51.24 0
v_kjpk4f5oj6_0000,1 931.295 494.995 83.61 45.61 0;1 1306.015 498.035 103.37 42.57 0
v_kl82trymp8_0000,1 27.12 375.75 54.16 34 0;1 104.02 424.38 79.92 28.86 0;1 201.5 460.82 85.4 30.4 0;1 258.37 367.78 81.3 31.6 0;1 270.4 107.12 77.6 29 0.4;1 284.735 415.27 86.07 30.66 0;1 314.14 469.75 66 26.18 0;1 470.34 466.775 96 32.53 0;1 640.6 463.59 112.2 35.3 357.8;1 628.13 376.9 76.18 28.7 0;1 655.23 417.38 73.56 28.3 0;1 663.515 1026.24 76.27 34.6 5.9;1 753.295 480.69 63.81 28.1 8.9;1 779.485 1070.3 40.37 19.4 32.1;1 815.27 365.135 79.54 28.85 0;1 847.48 628.01 77.76 30 90.125;1 925.06 1018.18 30.4 76.6 0;1 925.25 925.75 28.7 73.3 0;1 968.085 866.165 31.07 70.19 0;1 976.855 998.26 29.11 79.1 0;1 1207.55 361.58 84.48 33.2 0;1 1393.7 450.09 81.34 31.6 0;1 1563.875 362.905 81.77 34.85 0;1 1832.35 415.01 92.74 36.3 0;1 1843.6 355.53 74.12 28.66 0;7 1152.525 411.56 378.67 49.2 0;9 848.44 980.68 32.56 10.7 91.8154;9 926.71 381.83 39 10 359.7
v_kltit1l47h_0000,1 125.72 490.09 89.98 39.34 0;1 176.92 552.65 32.34 70.76 89.7;1 944.44 1007.815 82.24 34.97 269.2;1 934.78 37.33 37.68 74.66 0;1 941.53 899.83 33.98 89.66 0;1 991.115 949.55 86.43 38.9 270.4;1 989.505 812.215 34.21 87.51 0;1 1017.735 637.39 89.77 39.28 306.8;1 1091.75 509.68 89.72 39.4 359.1;1 1374.98 534.405 83.56 33.11 0;1 1439.335 493.955 93.23 33.59 0;1 1839.66 518.325 93.12 36.09 0;4 624.815 530.865 37.49 92.83 84.9;7 987.3 390.49 42.18 109.82 359.2;7 1261.435 514.4 108.51 36.22 0
v_kobcrm4tc6_0000,1 206.425 536.805 38.89 98.75 269.8
v_kq269jyo7m_0000,1 977.3 477.36 90.56 40.1 0;1 1827.47 501.255 103.4 42.15 0
v_krcbxf1mgh_0000,1 1000.86 732.31 37.9 96.02 7.9;1 1089.155 550.185 34.13 92.25 53.6625;1 1638.68 518.405 36.56 102.03 86.4;1 1896.65 575.59 46.7 34.6 0
v_kse1f16zqz_0000,1 177.69 498.12 96.9 39.56 0;1 347.975 494.22 101.03 37.76 0;1 448.515 545.595 92.83 37.53 359.6;1 495.495 489.53 96.87 38.04 0;1 606.58 497.825 88.08 39.97 0;1 634.21 547.07 112.76 41.64 359.3;1 715.595 491.89 91.01 36.94 0;1 771.545 554.5 92.33 39.38 0;1 822.235 497.37 90.41 39.84 0;1 918.105 245.18 38.99 80 0;1 918.7 1021.55 39.02 89.42 0;1 929.435 486.385 37.95 87.59 0;1 929.445 760.6 35.47 90.54 0;1 984.64 930.84 40.84 99.5 0;1 994.45 511.14 37.22 87.8 0;1 994.58 702 36.34 87.6 0;1 1309.555 495.625 36.57 93.41 87.12;1 1710.995 479.845 96.79 39.93 359.8;1 1849.88 488.34 44.44 100.88 88.7;9 987.765 63.72 10.93 38.68 0;9 1015.34 1053.99 13 38.3 0;9 1021.43 764.76 12.86 46.48 0;9 1882.19 542.975 43.02 13.79 0
v_ktl59nnvxf_0000,1 10.375 538.415 20.75 9.79 89.9;1 570.675 528.345 79.61 30.89 357.9667;1 1010.22 662.065 33.8 86.01 0;1 1071.805 504.15 75.71 27.82 0;1 1232.775 504.65 92.35 32.7 0;1 1389.58 515.635 96.42 30.47 358;1 1679.005 502.37 97.13 33.3 357.5;1 1805.89 517.38 67.74 26.84 359.9111
